site_code,week_start,search_term,search_frequency_rank,clicked_asin_1,click_share_1,conversion_share_1,clicked_asin_2,click_share_2,conversion_share_2,clicked_asin_3,click_share_3,conversion_share_3
amz_ca,2026-01-04,shower filter,1038,B088KC1DXY,0.2664,0.1579,B01MUBU0YC,0.1468,0.0789,B0CL4SVJQ3,0.1060,0.0263
amz_ca,2026-01-04,shower head filter,3921,B0CL4SVJQ3,0.3074,0.1085,B088KC1DXY,0.1647,0.1318,B01MUBU0YC,0.0708,0.0078
amz_ca,2026-01-04,shower filter for hair loss,8577,B088KC1DXY,0.3038,0.3377,B01MUBU0YC,0.1287,0.0390,,,
amz_ca,2026-01-04,hard water shower filter,16023,B088KC1DXY,0.2688,0.1220,B01MUBU0YC,0.1613,0.0488,B0CL4SVJQ3,0.1613,0.0488
amz_ca,2026-01-04,shower head filter for hard water,24792,B0CL4SVJQ3,0.2356,0.0714,B088KC1DXY,0.1780,0.1429,B01MUBU0YC,0.1414,0.0357
amz_ca,2026-01-04,aquabliss shower filter,24927,B01MUBU0YC,0.6211,0.4688,,,,,,
amz_ca,2026-01-04,shower water filter,27886,B088KC1DXY,0.2326,0.2414,B01MUBU0YC,0.1395,0.0690,,,
amz_ca,2026-01-04,shower filter hard water,30016,B088KC1DXY,0.3043,0.2069,B01MUBU0YC,0.1615,0.0345,,,
amz_ca,2026-01-04,showerhead filter,54292,B0CL4SVJQ3,0.2553,0.1364,B088KC1DXY,0.1489,0.0455,B01MUBU0YC,0.1064,0.0000
amz_ca,2026-01-04,shower filter head,84802,B0CL4SVJQ3,0.3065,0.0714,B088KC1DXY,0.1774,0.2143,B0BZ3Y49Q9,0.0645,0.0000
amz_ca,2026-01-04,shower filter for hard water,92836,B088KC1DXY,0.2632,0.5000,B01MUBU0YC,0.1404,0.0000,,,
amz_ca,2026-01-04,aqua bliss shower filter,100128,B01MUBU0YC,0.6415,0.5000,,,,,,
amz_ca,2026-01-04,shower filter cartridge,106473,B088KC1DXY,0.1200,0.0667,,,,,,
amz_ca,2026-01-04,hard water shower head,141259,B0CL4SVJQ3,0.2368,0.0000,B0D1P1XXKD,0.1316,0.2500,B0DSKXCKDM,0.1053,0.2500
amz_ca,2026-01-04,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",167919,B01MUBU0YC,0.8125,0.5000,,,,,,
amz_ca,2026-01-04,shower head filter for hair loss,185186,B01MUBU0YC,0.2759,0.3333,B088KC1DXY,0.1724,0.0000,B0BZ3Y49Q9,0.1379,0.3333
amz_ca,2026-01-04,aquahomegroup shower filter,198831,B095K84L6H,0.2222,0.0000,,,,,,
amz_ca,2026-01-04,shower filters,198831,B088KC1DXY,0.1481,1.0000,B01MUBU0YC,0.1481,0.0000,B0CL4SVJQ3,0.1111,0.0000
amz_ca,2026-01-04,sr sunrise shower filter,206232,B088KC1DXY,0.5000,0.2000,B0CL4SVJQ3,0.2308,0.0000,,,
amz_ca,2025-12-28,shower filter,983,B088KC1DXY,0.2643,0.2270,B01MUBU0YC,0.1349,0.0689,B0CL4SVJQ3,0.1077,0.0281
amz_ca,2025-12-28,shower head filter,3996,B0CL4SVJQ3,0.3183,0.1119,B088KC1DXY,0.1672,0.1119,B01MUBU0YC,0.0557,0.0299
amz_ca,2025-12-28,shower filter for hair loss,7204,B088KC1DXY,0.3401,0.1485,B01MUBU0YC,0.1380,0.0297,,,
amz_ca,2025-12-28,hard water shower filter,19697,B088KC1DXY,0.2372,0.1136,B0CL4SVJQ3,0.1502,0.0909,B01MUBU0YC,0.1186,0.0909
amz_ca,2025-12-28,shower head filter for hard water,23625,B088KC1DXY,0.2419,0.1034,B0CL4SVJQ3,0.1535,0.0690,B01MUBU0YC,0.1442,0.1379
amz_ca,2025-12-28,shower water filter,25785,B088KC1DXY,0.2060,0.1071,B01MUBU0YC,0.2010,0.0357,,,
amz_ca,2025-12-28,shower filter hard water,27666,B088KC1DXY,0.2620,0.2424,B01MUBU0YC,0.1818,0.1212,,,
amz_ca,2025-12-28,aquabliss shower filter,28978,B01MUBU0YC,0.7263,0.6923,,,,,,
amz_ca,2025-12-28,showerhead filter,48058,B0CL4SVJQ3,0.2389,0.1176,B088KC1DXY,0.2301,0.2941,B01MUBU0YC,0.1416,0.0000
amz_ca,2025-12-28,shower filter head,69610,B0CL4SVJQ3,0.3125,0.1333,B088KC1DXY,0.1000,0.0667,B0BZ3Y49Q9,0.0750,0.0667
amz_ca,2025-12-28,aqua bliss shower filter,92526,B01MUBU0YC,0.7049,0.5000,,,,,,
amz_ca,2025-12-28,shower filter cartridge,97473,B088KC1DXY,0.1034,0.0000,,,,,,
amz_ca,2025-12-28,shower filter for hard water,107067,B01MUBU0YC,0.2830,0.0000,B088KC1DXY,0.2642,0.2222,B0CL4SVJQ3,0.1132,0.0000
amz_ca,2025-12-28,atojet shower filter,179336,B0F528CHYS,0.1875,1.0000,,,,,,
amz_ca,2025-12-28,hard water shower head,211832,B0D1P1XXKD,0.2593,0.3333,B0CL4SVJQ3,0.1852,0.0000,B0FNDTZTGK,0.0741,0.3333
amz_ca,2025-12-21,shower filter,1406,B088KC1DXY,0.2486,0.1946,B01MUBU0YC,0.1409,0.0659,B0CL4SVJQ3,0.1183,0.0359
amz_ca,2025-12-21,shower head filter,4741,B0CL4SVJQ3,0.2897,0.1221,B088KC1DXY,0.1755,0.1145,B01MUBU0YC,0.0853,0.0229
amz_ca,2025-12-21,shower filter for hair loss,5803,B088KC1DXY,0.2827,0.2200,B01MUBU0YC,0.1308,0.0800,,,
amz_ca,2025-12-21,hard water shower filter,21175,B0CL4SVJQ3,0.2185,0.0667,B088KC1DXY,0.2059,0.2000,B01MUBU0YC,0.1555,0.0667
amz_ca,2025-12-21,shower water filter,26012,B01MUBU0YC,0.2121,0.1250,B088KC1DXY,0.1970,0.1875,,,
amz_ca,2025-12-21,shower filter hard water,31640,B088KC1DXY,0.2530,0.2857,B01MUBU0YC,0.1205,0.0000,B0CL4SVJQ3,0.0723,0.0000
amz_ca,2025-12-21,aquabliss shower filter,32057,B01MUBU0YC,0.6220,0.3889,,,,,,
amz_ca,2025-12-21,shower head filter for hard water,35114,B0CL4SVJQ3,0.2185,0.1053,B088KC1DXY,0.1788,0.2632,B01MUBU0YC,0.1325,0.0000
amz_ca,2025-12-21,showerhead filter,50764,B0CL4SVJQ3,0.2243,0.1667,B088KC1DXY,0.2056,0.0833,B01MUBU0YC,0.1121,0.0000
amz_ca,2025-12-21,aqua bliss shower filter,64916,B01MUBU0YC,0.7529,0.8571,,,,,,
amz_ca,2025-12-21,shower filter head,85489,B088KC1DXY,0.1692,0.0714,B0CL4SVJQ3,0.1385,0.2143,B01MUBU0YC,0.1077,0.0714
amz_ca,2025-12-21,shower filter for hard water,101519,B088KC1DXY,0.3818,0.6667,B01MUBU0YC,0.2000,0.0000,,,
amz_ca,2025-12-21,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",156289,B01MUBU0YC,0.8611,0.6667,B0CN2L49P5,0.0278,0.3333,,,
amz_ca,2025-12-21,sr sunrise shower filter,180933,B088KC1DXY,0.5161,0.3846,,,,,,
amz_ca,2025-12-21,hard water shower head,206642,B0CL4SVJQ3,0.4444,0.5000,B088KC1DXY,0.1111,0.2500,B095K84L6H,0.0741,0.0000
amz_ca,2025-12-21,shower filters,214339,B088KC1DXY,0.3077,0.1667,B0CL4SVJQ3,0.1154,0.0000,,,
amz_ca,2025-12-07,shower filter,2235,B088KC1DXY,0.2361,0.2112,B01MUBU0YC,0.1476,0.0677,,,
amz_ca,2025-12-07,shower head filter,6051,B0CL4SVJQ3,0.2433,0.1262,B088KC1DXY,0.1796,0.0971,B0BZ3Y49Q9,0.0955,0.0680
amz_ca,2025-12-07,shower filter for hair loss,6100,B088KC1DXY,0.2462,0.2035,B01MUBU0YC,0.1487,0.0619,,,
amz_ca,2025-12-07,hard water shower filter,29323,B088KC1DXY,0.1884,0.1364,B0CL4SVJQ3,0.1643,0.0000,B01MUBU0YC,0.1449,0.0000
amz_ca,2025-12-07,shower filter hard water,30297,B088KC1DXY,0.1940,0.1154,B01MUBU0YC,0.1940,0.0769,,,
amz_ca,2025-12-07,shower water filter,34481,B088KC1DXY,0.2346,0.2308,B01MUBU0YC,0.2179,0.1154,,,
amz_ca,2025-12-07,shower head filter for hard water,41513,B088KC1DXY,0.1854,0.2222,B0CL4SVJQ3,0.1589,0.0000,,,
amz_ca,2025-12-07,aquabliss shower filter,48311,B01MUBU0YC,0.7099,0.5714,,,,,,
amz_ca,2025-12-07,shower filter head,60630,B0CL4SVJQ3,0.1509,0.0000,B088KC1DXY,0.1415,0.1875,B0BZ3Y49Q9,0.1038,0.0625
amz_ca,2025-12-07,showerhead filter,74788,B088KC1DXY,0.2414,0.2857,B0CL4SVJQ3,0.1954,0.0000,B01MUBU0YC,0.0920,0.0000
amz_ca,2025-12-07,shower filter for hard water,92794,B088KC1DXY,0.2254,0.0000,B01MUBU0YC,0.1831,0.2000,B0CL4SVJQ3,0.1268,0.0000
amz_ca,2025-12-07,aqua bliss shower filter,136547,B01MUBU0YC,0.8367,1.0000,,,,,,
amz_ca,2025-12-07,carbon shower filter,149206,B088KC1DXY,0.2000,0.2500,B01MUBU0YC,0.1778,0.0000,,,
amz_ca,2025-12-07,carbon shower head filter,177561,B01MUBU0YC,0.3947,0.0000,B088KC1DXY,0.1842,0.0000,B0CL4SVJQ3,0.0789,0.0000
amz_ca,2025-12-07,hard water shower head,241278,B0BZ3Y49Q9,0.2500,0.2857,B0CL4SVJQ3,0.1786,0.1429,B0D1P1XXKD,0.1071,0.0000
amz_ca,2025-12-07,shower filter cartridge,249910,B088KC1DXY,0.1852,0.0000,,,,,,
amz_ca,2025-12-07,kitsch shower filter,269445,B088KC1DXY,0.0800,0.0000,,,,,,
amz_ca,2025-12-07,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",269445,B01MUBU0YC,0.8800,1.0000,,,,,,
amz_ca,2025-11-02,shower filter,1761,B088KC1DXY,0.2784,0.1796,B0CL4SVJQ3,0.1311,0.0204,,,
amz_ca,2025-11-02,shower head filter,4953,B0CL4SVJQ3,0.3069,0.1727,B088KC1DXY,0.2037,0.1636,B0BZ3Y49Q9,0.1004,0.0636
amz_ca,2025-11-02,shower filter for hair loss,6832,B088KC1DXY,0.3063,0.2527,,,,,,
amz_ca,2025-11-02,hard water shower filter,19418,B088KC1DXY,0.2152,0.2000,B0BZ3Y49Q9,0.1941,0.1600,B0CL4SVJQ3,0.1477,0.0800
amz_ca,2025-11-02,shower filter hard water,26379,B088KC1DXY,0.2707,0.1818,B0BZ3Y49Q9,0.0994,0.0606,B0CL4SVJQ3,0.0939,0.0303
amz_ca,2025-11-02,shower head filter for hard water,27033,B0CL4SVJQ3,0.2260,0.1290,B0BZ3Y49Q9,0.1525,0.0968,,,
amz_ca,2025-11-02,shower water filter,31480,B088KC1DXY,0.2323,0.1111,B01MUBU0YC,0.1355,0.1111,,,
amz_ca,2025-11-02,showerhead filter,59522,B088KC1DXY,0.1954,0.0714,B0CL4SVJQ3,0.1609,0.1429,,,
amz_ca,2025-11-02,aquabliss shower filter,64276,B01MUBU0YC,0.5185,0.5000,,,,,,
amz_ca,2025-11-02,shower filter for hard water,109687,B088KC1DXY,0.3265,0.2500,B0BZ3Y49Q9,0.1224,0.0000,,,
amz_ca,2025-11-02,shower filter head,122985,B0BXP1X8MZ,0.1364,0.0000,B0BZ3Y49Q9,0.1136,0.0000,B088KC1DXY,0.0909,0.0000
amz_ca,2025-11-02,hard water shower head,147451,B0D1P1XXKD,0.2973,0.4444,B0BZ3Y49Q9,0.1892,0.0000,B0BXP1X8MZ,0.1351,0.1111
amz_ca,2025-11-02,water shower filter,210504,B088KC1DXY,0.2308,0.1667,,,,,,
amz_ca,2025-10-05,shower filter,1708,B088KC1DXY,0.3091,0.2236,B0CL4SVJQ3,0.0861,0.0242,B01MUBU0YC,0.0813,0.0332
amz_ca,2025-10-05,shower head filter,4366,B088KC1DXY,0.2369,0.1976,B0CL4SVJQ3,0.1683,0.0359,B0BZ3Y49Q9,0.1064,0.0719
amz_ca,2025-10-05,shower filter for hair loss,7588,B088KC1DXY,0.3163,0.3021,B01MUBU0YC,0.1274,0.0938,B0BZ3Y49Q9,0.1139,0.0833
amz_ca,2025-10-05,hard water shower filter,23063,B088KC1DXY,0.3137,0.2059,B01MUBU0YC,0.1333,0.0000,B0BZ3Y49Q9,0.1255,0.0882
amz_ca,2025-10-05,shower filter hard water,27232,B088KC1DXY,0.3105,0.2581,B0BZ3Y49Q9,0.1005,0.0645,B01MUBU0YC,0.0913,0.0323
amz_ca,2025-10-05,shower head filter for hard water,32702,B0CL4SVJQ3,0.1838,0.0882,B088KC1DXY,0.1730,0.2353,B0BZ3Y49Q9,0.1459,0.1471
amz_ca,2025-10-05,shower water filter,34137,B088KC1DXY,0.1854,0.1071,B01MUBU0YC,0.1067,0.0000,,,
amz_ca,2025-10-05,showerhead filter,66606,B088KC1DXY,0.2421,0.1667,B0CL4SVJQ3,0.1474,0.0833,B0D1P1XXKD,0.1158,0.1667
amz_ca,2025-10-05,shower filters,70471,B088KC1DXY,0.2333,0.0833,B01MUBU0YC,0.0889,0.0833,,,
amz_ca,2025-10-05,aquabliss shower filter,74883,B01MUBU0YC,0.5059,0.5000,,,,,,
amz_ca,2025-10-05,weddell duo shower filter,91488,B088KC1DXY,0.0571,0.0000,,,,,,
amz_ca,2025-10-05,shower filter head,105154,B0CL4SVJQ3,0.1639,0.2000,B088KC1DXY,0.1639,0.1000,B0BZ3Y49Q9,0.1311,0.0000
amz_ca,2025-10-05,shower filter for hard water,110638,B088KC1DXY,0.1552,0.2500,B01MUBU0YC,0.1034,0.0000,B0BZ3Y49Q9,0.1034,0.0000
amz_ca,2025-10-05,cobbe shower head filter,153457,B0BZ3Y49Q9,0.3095,0.2000,B0BXP1X8MZ,0.1190,0.3000,,,
amz_ca,2025-10-05,aquasana shower filter,221228,B01MUBU0YC,0.1034,0.0000,,,,,,
amz_ca,2025-10-05,hard water shower head,237008,B0D1P1XXKD,0.2593,0.0000,B0BXP1X8MZ,0.1852,0.0000,B0BZ3Y49Q9,0.1852,0.0000
amz_ca,2025-10-05,sr sun rise shower filter,237008,B088KC1DXY,0.3333,0.3333,,,,,,
amz_ca,2025-09-07,shower filter,1375,B088KC1DXY,0.2588,0.2181,B0CL4SVJQ3,0.0906,0.0412,,,
amz_ca,2025-09-07,shower head filter,3039,B088KC1DXY,0.2232,0.1408,B0CL4SVJQ3,0.1778,0.0704,B0BZ3Y49Q9,0.1181,0.0845
amz_ca,2025-09-07,shower filter for hair loss,7255,B088KC1DXY,0.3251,0.3088,,,,,,
amz_ca,2025-09-07,hard water shower filter,15186,B088KC1DXY,0.2305,0.1515,B0BZ3Y49Q9,0.1523,0.1212,B0CL4SVJQ3,0.1193,0.0606
amz_ca,2025-09-07,shower filter hard water,21126,B088KC1DXY,0.2391,0.0833,B01MUBU0YC,0.0870,0.0000,,,
amz_ca,2025-09-07,shower head filter for hard water,28006,B0CL4SVJQ3,0.1724,0.1818,B088KC1DXY,0.1448,0.1364,B0BZ3Y49Q9,0.1034,0.0000
amz_ca,2025-09-07,shower water filter,29203,B088KC1DXY,0.1714,0.1579,B01MUBU0YC,0.1143,0.0000,,,
amz_ca,2025-09-07,showerhead filter,44009,B088KC1DXY,0.3093,0.2500,B0CL4SVJQ3,0.1340,0.0000,B01MUBU0YC,0.0825,0.0000
amz_ca,2025-09-07,aquabliss shower filter,49690,B01MUBU0YC,0.5747,0.5556,,,,,,
amz_ca,2025-09-07,shower filter head,60431,B0BZ3Y49Q9,0.1370,0.0000,B088KC1DXY,0.1233,0.0000,B0BXP1X8MZ,0.1233,0.0000
amz_ca,2025-09-07,shower filter for hard water,61333,B088KC1DXY,0.2778,0.0000,,,,,,
amz_ca,2025-09-07,weddell duo shower filter,62259,B01MUBU0YC,0.0423,0.0000,,,,,,
amz_ca,2025-09-07,shower filter cartridge,124355,B088KC1DXY,0.0811,0.0000,,,,,,
amz_ca,2025-09-07,water softener shower head filter,131817,B0CL4SVJQ3,0.1714,0.0000,B088KC1DXY,0.1429,0.1429,,,
amz_ca,2025-09-07,drivse showerhead filters,135905,B01MUBU0YC,0.0588,,,,,,,
amz_ca,2025-09-07,aquasana shower filter,171047,B01MUBU0YC,0.1111,,,,,,,
amz_ca,2025-09-07,cobbe shower head filter,171047,B0BZ3Y49Q9,0.3704,0.4000,B0BXP1X8MZ,0.1111,0.2000,,,
amz_ca,2025-09-07,shower filters,177428,B01MUBU0YC,0.1154,0.0000,,,,,,
amz_ca,2025-09-07,hard water shower head,184283,B0D1P1XXKD,0.2400,0.0000,B0BZ3Y49Q9,0.2000,0.3333,B088KC1DXY,0.1200,0.0000
amz_ca,2025-08-03,shower filter,1649,B088KC1DXY,0.2714,0.2172,B0CL4SVJQ3,0.0984,0.0101,,,
amz_ca,2025-08-03,shower head filter,3642,B0CL4SVJQ3,0.3199,0.1391,B088KC1DXY,0.2098,0.1217,B0BZ3Y49Q9,0.0712,0.0609
amz_ca,2025-08-03,shower filter for hair loss,6404,B088KC1DXY,0.3649,0.2474,,,,,,
amz_ca,2025-08-03,hard water shower filter,19673,B088KC1DXY,0.3186,0.1429,B0BZ3Y49Q9,0.1863,0.1429,,,
amz_ca,2025-08-03,shower water filter,25475,B088KC1DXY,0.2515,0.1786,B01MUBU0YC,0.0982,0.1071,,,
amz_ca,2025-08-03,shower head filter for hard water,28273,B088KC1DXY,0.2550,0.1667,B0D1P1XXKD,0.1208,0.0556,B0BZ3Y49Q9,0.0738,0.1111
amz_ca,2025-08-03,shower filter hard water,31669,B088KC1DXY,0.2741,0.2308,B0BZ3Y49Q9,0.2074,0.0769,,,
amz_ca,2025-08-03,aquabliss shower filter,35471,B01MUBU0YC,0.4836,0.3571,,,,,,
amz_ca,2025-08-03,weddell duo shower filter,66906,B088KC1DXY,0.0580,0.0000,,,,,,
amz_ca,2025-08-03,showerhead filter,72656,B088KC1DXY,0.2344,0.0000,B0CL4SVJQ3,0.2188,0.0000,B01MUBU0YC,0.1250,0.0000
amz_ca,2025-08-03,shower filter for hard water,73870,B088KC1DXY,0.2857,0.2857,B0BZ3Y49Q9,0.2222,0.1429,B0D1P1XXKD,0.0794,0.0000
amz_ca,2025-08-03,shower filter head,89057,B088KC1DXY,0.1698,0.0000,B0CL4SVJQ3,0.1321,0.0000,B0D1P1XXKD,0.1321,0.0000
amz_ca,2025-08-03,afina shower head filter,187450,B0D9ZJVQCD,0.3462,0.0000,,,,,,
amz_ca,2025-08-03,aquahomegroup shower filter,187450,B095K84L6H,0.6154,0.0000,B01MUBU0YC,0.0385,0.3333,,,
amz_ca,2025-08-03,atojet shower filter,187450,B088KC1DXY,0.1154,,,,,,,
amz_ca,2025-08-03,shower filter cartridge,187450,B088KC1DXY,0.0769,0.0000,,,,,,
amz_ca,2025-07-06,shower filter,1534,B088KC1DXY,0.3633,0.2556,B0CL4SVJQ3,0.0681,0.0179,,,
amz_ca,2025-07-06,shower head filter,3452,B088KC1DXY,0.2498,0.1961,B0CL4SVJQ3,0.2133,0.1294,B0BZ3Y49Q9,0.0738,0.0471
amz_ca,2025-07-06,shower filter for hair loss,6693,B088KC1DXY,0.3048,0.1724,,,,,,
amz_ca,2025-07-06,hard water shower filter,18666,B088KC1DXY,0.3475,0.2000,B0BZ3Y49Q9,0.1186,0.0444,B0CL4SVJQ3,0.0791,0.0667
amz_ca,2025-07-06,shower filter hard water,22121,B088KC1DXY,0.3113,0.2128,B0BZ3Y49Q9,0.1325,0.0638,B01MUBU0YC,0.0927,0.0213
amz_ca,2025-07-06,shower water filter,30285,B088KC1DXY,0.3467,0.3438,B01MUBU0YC,0.1067,0.0625,,,
amz_ca,2025-07-06,shower head filter for hard water,33474,B088KC1DXY,0.2732,0.1379,B0BZ3Y49Q9,0.1073,0.0345,B0CL4SVJQ3,0.0976,0.1379
amz_ca,2025-07-06,showerhead filter,34725,B088KC1DXY,0.2879,0.2692,B01MUBU0YC,0.1566,0.0000,B0CL4SVJQ3,0.1465,0.1154
amz_ca,2025-07-06,aquabliss shower filter,37951,B01MUBU0YC,0.4286,0.0952,,,,,,
amz_ca,2025-07-06,shower filter head,52822,B088KC1DXY,0.1654,0.1429,B0CL4SVJQ3,0.1579,0.0476,B0BZ3Y49Q9,0.1203,0.0476
amz_ca,2025-07-06,shower filter cartridge,109874,B088KC1DXY,0.0923,0.0000,,,,,,
amz_ca,2025-07-06,afina shower head filter,115163,B0D9ZJVQCD,0.6613,0.0000,,,,,,
amz_ca,2025-07-06,shower filter for hard water,145692,B088KC1DXY,0.3469,0.3333,B01MUBU0YC,0.1633,0.1111,B0BZ3Y49Q9,0.1633,0.0000
amz_ca,2025-07-06,shower head filter for hair loss,166117,B088KC1DXY,0.2093,0.0000,B0BZ3Y49Q9,0.1628,0.1250,B0CL4SVJQ3,0.1163,0.1250
amz_ca,2025-07-06,aqua bliss shower filter,170121,B01MUBU0YC,0.4524,0.2500,,,,,,
amz_ca,2025-07-06,hard water shower head,187848,B0D1P1XXKD,0.2895,0.2857,B0BZ3Y49Q9,0.2105,0.2857,B0CL4SVJQ3,0.0789,0.0000
amz_ca,2025-07-06,water shower filter,198032,B088KC1DXY,0.3056,0.2500,,,,,,
amz_ca,2025-07-06,aquahomegroup 20 stage shower filter,203565,B095K84L6H,0.3714,0.0000,,,,,,
amz_ca,2025-07-06,showerhead filter for hard water,229008,B088KC1DXY,0.2581,0.0000,B0CL4SVJQ3,0.1290,0.2500,B01MUBU0YC,0.0645,0.0000
amz_ca,2025-07-06,20 stage shower head filter,229008,B088KC1DXY,0.6129,0.5000,,,,,,
amz_ca,2025-07-06,water softener shower head filter,229008,B0CL4SVJQ3,0.2258,0.0000,B088KC1DXY,0.1613,0.3333,B0BXP1X8MZ,0.1290,0.1667
amz_ca,2025-07-06,aqua home group shower filter,252615,B095K84L6H,0.4643,0.0000,,,,,,
amz_ca,2025-07-06,aquasana shower filter,261543,B01MUBU0YC,0.1111,,,,,,,
amz_ca,2025-07-06,cobbe shower head filter,261543,B0BZ3Y49Q9,0.1111,0.0000,,,,,,
amz_ca,2025-07-06,atojet shower filter,261543,B0F528CHYS,0.1481,,,,,,,
amz_ca,2025-06-01,shower filter,1179,B088KC1DXY,0.2817,0.2008,B01MUBU0YC,0.1297,0.0417,,,
amz_ca,2025-06-01,shower head filter,3796,B088KC1DXY,0.2054,0.0667,B0CL4SVJQ3,0.1799,0.1500,B0BZ3Y49Q9,0.1168,0.1083
amz_ca,2025-06-01,shower filter for hair loss,7325,B088KC1DXY,0.3186,0.3226,B01MUBU0YC,0.1438,0.0323,B0BZ3Y49Q9,0.1173,0.0323
amz_ca,2025-06-01,hard water shower filter,20686,B0BZ3Y49Q9,0.2199,0.1875,B088KC1DXY,0.2147,0.1563,B01MUBU0YC,0.1204,0.0313
amz_ca,2025-06-01,shower filter hard water,30050,B088KC1DXY,0.1884,0.2500,B0BZ3Y49Q9,0.1377,0.0417,,,
amz_ca,2025-06-01,shower water filter,31928,B088KC1DXY,0.1374,0.0455,B0BZ3Y49Q9,0.1374,0.0455,B01MUBU0YC,0.1298,0.0455
amz_ca,2025-06-01,shower head filter for hard water,43653,B088KC1DXY,0.2323,0.1579,B0BZ3Y49Q9,0.1313,0.1579,B01MUBU0YC,0.1212,0.0526
amz_ca,2025-06-01,aquabliss shower filter,50872,B01MUBU0YC,0.4419,0.4000,B088KC1DXY,0.0930,0.0667,,,
amz_ca,2025-06-01,showerhead filter,61702,B088KC1DXY,0.1944,0.1579,B0CL4SVJQ3,0.1806,0.1579,B01MUBU0YC,0.1528,0.1053
amz_ca,2025-06-01,shower filter head,77920,B0CL4SVJQ3,0.1207,0.1667,B01MUBU0YC,0.1207,0.0000,B088KC1DXY,0.0862,0.0833
amz_ca,2025-06-01,shower filter for hard water,106397,B088KC1DXY,0.2093,1.0000,B01MUBU0YC,0.1628,0.0000,B0BZ3Y49Q9,0.1395,0.0000
amz_ca,2025-06-01,"aquabliss high output revitalizing shower filter - reduces dry itchy skin, dandruff, eczema, and dra",153943,B01MUBU0YC,0.6333,1.0000,,,,,,
amz_ca,2025-06-01,chlorine shower filter,170773,B088KC1DXY,0.1111,0.2000,B01MUBU0YC,0.1111,0.0000,,,
amz_ca,2025-05-04,shower filter,890,B088KC1DXY,0.3618,0.2627,B0BZ3Y49Q9,0.1024,0.0570,B0CL4SVJQ3,0.0928,0.0348
amz_ca,2025-05-04,shower head filter,3829,B088KC1DXY,0.2022,0.1712,B0CL4SVJQ3,0.1899,0.1171,B0BZ3Y49Q9,0.1380,0.1261
amz_ca,2025-05-04,shower filter for hair loss,6278,B088KC1DXY,0.4596,0.3250,B0BZ3Y49Q9,0.1164,0.0750,,,
amz_ca,2025-05-04,hard water shower filter,15302,B088KC1DXY,0.2520,0.1739,B0BZ3Y49Q9,0.1504,0.0870,,,
amz_ca,2025-05-04,shower head filter for hard water,24902,B088KC1DXY,0.2795,0.0870,B0CL4SVJQ3,0.1429,0.1304,B01MUBU0YC,0.1180,0.0870
amz_ca,2025-05-04,shower filter hard water,30282,B088KC1DXY,0.2868,0.1852,B01MUBU0YC,0.1544,0.1481,B0BZ3Y49Q9,0.1103,0.0741
amz_ca,2025-05-04,shower water filter,30553,B088KC1DXY,0.2519,0.1429,B0BZ3Y49Q9,0.1556,0.0000,,,
amz_ca,2025-05-04,aquabliss shower filter,52326,B01MUBU0YC,0.6265,0.6364,B088KC1DXY,0.0843,0.0909,,,
amz_ca,2025-05-04,showerhead filter,68100,B088KC1DXY,0.2923,0.2857,B0CL4SVJQ3,0.1692,0.1429,B0BZ3Y49Q9,0.0923,0.1429
amz_ca,2025-05-04,shower filter head,88384,B088KC1DXY,0.2157,0.1111,B0CL4SVJQ3,0.1961,0.3333,B0BZ3Y49Q9,0.1176,0.0000
amz_ca,2025-05-04,shower filter cartridge,98512,B088KC1DXY,0.1522,0.0000,,,,,,
amz_ca,2025-05-04,weddell duo shower filter,117237,B01MUBU0YC,0.1026,0.1429,,,,,,
amz_ca,2025-05-04,shower filter for hard water,120470,B088KC1DXY,0.3158,0.5000,B01MUBU0YC,0.2368,0.0000,,,
amz_ca,2025-05-04,jolie shower head filter,134965,B0BM4CX6F2,0.2059,0.0000,,,,,,
amz_ca,2025-05-04,hard water shower head,148202,B0D1P1XXKD,0.3548,0.0000,B0BZ3Y49Q9,0.1613,1.0000,B0BXP1X8MZ,0.1613,0.0000
amz_ca,2025-05-04,atojet shower filter,176291,B0CL4SVJQ3,0.2692,0.0000,,,,,,
amz_de,2026-03-22,shower filter,7735,B0BRG2D9SN,0.0983,0.1040,,,,,,
amz_de,2026-03-22,shower head filter,46124,B0BRG2D9SN,0.1674,0.1667,B0CXP12QDQ,0.0744,0.0000,,,
amz_de,2026-03-22,shower filter for hard water germany,66410,B0BRG2D9SN,0.0584,0.1154,,,,,,
amz_de,2026-03-22,shower filter for hard water,205784,B0CXP12QDQ,0.1091,0.0000,,,,,,
amz_de,2026-03-22,shower head filter hard water,350805,B0DPWXCV32,0.1515,0.0000,B0BRG2D9SN,0.1212,0.0000,,,
amz_de,2026-03-15,shower filter,10378,B0CXP12QDQ,0.1337,0.1053,,,,,,
amz_de,2026-03-15,shower head filter,54163,B0CXP12QDQ,0.2111,0.2000,B0BRG2D9SN,0.1055,0.1000,,,
amz_de,2026-03-15,shower filter for hard water germany,84389,B0CXP12QDQ,0.2556,0.1875,,,,,,
amz_de,2026-03-15,shower filter for hard water,239317,B0CXP12QDQ,0.2549,0.2500,,,,,,
